Date,Open,High,Low,Close,Adj Close,Volume
2019-11-13,0.730000,0.840000,0.620000,0.690000,0.690000,445200
2019-11-14,0.710000,0.740000,0.700000,0.700000,0.700000,41400
2019-11-15,0.740000,0.740000,0.650000,0.670000,0.670000,133000
2019-11-18,0.680000,0.690000,0.650000,0.680000,0.680000,48700
2019-11-19,0.670000,0.700000,0.650000,0.660000,0.660000,63600
2019-11-20,0.660000,0.690000,0.640000,0.650000,0.650000,150800
2019-11-21,0.640000,0.670000,0.600000,0.640000,0.640000,76100
2019-11-22,0.660000,0.670000,0.640000,0.650000,0.650000,53500
2019-11-25,0.630000,0.660000,0.600000,0.620000,0.620000,120800
2019-11-26,0.600000,0.620000,0.600000,0.620000,0.620000,96100
2019-11-27,0.620000,0.640000,0.600000,0.640000,0.640000,134000
2019-11-29,0.640000,0.770000,0.620000,0.680000,0.680000,276800
2019-12-02,0.710000,0.740000,0.610000,0.630000,0.630000,338200
2019-12-03,0.630000,0.650000,0.620000,0.620000,0.620000,91700
2019-12-04,0.650000,0.650000,0.610000,0.620000,0.620000,267100
2019-12-05,0.610000,0.630000,0.570000,0.580000,0.580000,326400
2019-12-06,0.590000,0.610000,0.550000,0.590000,0.590000,416200
2019-12-09,0.580000,0.610000,0.580000,0.590000,0.590000,262500
2019-12-10,0.600000,0.680000,0.570000,0.570000,0.570000,608600
2019-12-11,0.590000,0.650000,0.570000,0.590000,0.590000,255300
2019-12-12,0.600000,0.610000,0.570000,0.580000,0.580000,134400
2019-12-13,0.570000,0.600000,0.570000,0.570000,0.570000,169400
2019-12-16,0.570000,0.590000,0.560000,0.570000,0.570000,551000
2019-12-17,0.580000,0.580000,0.500000,0.500000,0.500000,482900
2019-12-18,0.510000,0.530000,0.460000,0.500000,0.500000,591400
2019-12-19,0.520000,0.530000,0.480000,0.490000,0.490000,144200
2019-12-20,0.500000,0.520000,0.490000,0.500000,0.500000,200400
2019-12-23,0.500000,0.500000,0.480000,0.480000,0.480000,81500
2019-12-24,0.480000,0.500000,0.480000,0.490000,0.490000,93400
2019-12-26,0.480000,0.490000,0.430000,0.470000,0.470000,220700
2019-12-27,0.450000,0.490000,0.450000,0.490000,0.490000,321600
2019-12-30,0.510000,0.530000,0.490000,0.500000,0.500000,610700
2019-12-31,0.520000,0.530000,0.490000,0.520000,0.520000,265600
2020-01-02,0.530000,0.630000,0.520000,0.620000,0.620000,522500
2020-01-03,0.610000,0.680000,0.590000,0.600000,0.600000,510100
2020-01-06,0.600000,0.660000,0.590000,0.600000,0.600000,168200
2020-01-07,0.600000,0.650000,0.580000,0.580000,0.580000,238000
2020-01-08,0.590000,0.660000,0.590000,0.620000,0.620000,283600
2020-01-09,0.650000,0.660000,0.600000,0.620000,0.620000,132100
2020-01-10,0.610000,0.620000,0.590000,0.600000,0.600000,135100
2020-01-13,0.610000,0.620000,0.550000,0.580000,0.580000,122400
2020-01-14,0.580000,0.590000,0.550000,0.550000,0.550000,142600
2020-01-15,0.550000,0.610000,0.550000,0.570000,0.570000,165100
2020-01-16,0.600000,0.620000,0.550000,0.620000,0.620000,110700
2020-01-17,0.610000,0.660000,0.600000,0.630000,0.630000,187700
2020-01-21,0.640000,0.650000,0.610000,0.640000,0.640000,97700
2020-01-22,0.650000,0.650000,0.630000,0.630000,0.630000,107600
2020-01-23,0.640000,0.640000,0.610000,0.640000,0.640000,75200
2020-01-24,0.610000,0.640000,0.580000,0.590000,0.590000,140700
2020-01-27,0.590000,0.610000,0.550000,0.560000,0.560000,53800
2020-01-28,0.570000,0.610000,0.560000,0.610000,0.610000,142700
2020-01-29,0.560000,0.650000,0.560000,0.620000,0.620000,100700
2020-01-30,0.620000,0.620000,0.570000,0.580000,0.580000,65200
2020-01-31,0.580000,0.590000,0.560000,0.580000,0.580000,98200
2020-02-03,0.600000,0.600000,0.520000,0.530000,0.530000,206200
2020-02-04,0.540000,0.620000,0.530000,0.540000,0.540000,149000
2020-02-05,0.570000,0.570000,0.540000,0.550000,0.550000,81500
2020-02-06,0.570000,0.570000,0.540000,0.540000,0.540000,59600
2020-02-07,0.570000,0.570000,0.530000,0.560000,0.560000,167200
2020-02-10,0.590000,0.600000,0.550000,0.560000,0.560000,91000
2020-02-11,0.540000,0.600000,0.540000,0.600000,0.600000,94300
2020-02-12,0.600000,0.620000,0.570000,0.610000,0.610000,59700
2020-02-13,0.620000,0.650000,0.600000,0.640000,0.640000,116100
2020-02-14,0.640000,0.640000,0.550000,0.590000,0.590000,75800
2020-02-18,0.590000,0.640000,0.590000,0.630000,0.630000,48100
2020-02-19,0.630000,0.670000,0.600000,0.650000,0.650000,177000
2020-02-20,0.660000,0.670000,0.630000,0.650000,0.650000,138600
2020-02-21,0.660000,0.660000,0.610000,0.610000,0.610000,92600
2020-02-24,0.630000,0.630000,0.550000,0.590000,0.590000,106700
2020-02-25,0.600000,0.600000,0.550000,0.570000,0.570000,104700
2020-02-26,0.560000,0.790000,0.530000,0.700000,0.700000,4263200
2020-02-27,1.050000,1.080000,0.580000,0.660000,0.660000,7347100
2020-02-28,0.800000,0.810000,0.610000,0.660000,0.660000,3945000
2020-03-02,0.650000,0.650000,0.510000,0.570000,0.570000,2382900
2020-03-03,0.620000,0.660000,0.480000,0.490000,0.490000,3200400
2020-03-04,0.510000,0.540000,0.460000,0.480000,0.480000,1617000
2020-03-05,0.510000,0.510000,0.410000,0.440000,0.440000,1735500
2020-03-06,0.430000,0.450000,0.310000,0.380000,0.380000,2263200
2020-03-09,0.350000,0.390000,0.250000,0.390000,0.390000,3130200
2020-03-10,0.390000,0.470000,0.310000,0.400000,0.400000,5885300
2020-03-11,0.400000,0.540000,0.330000,0.450000,0.450000,11802100
2020-03-12,0.380000,0.390000,0.300000,0.320000,0.320000,4199600
2020-03-13,0.300000,0.440000,0.300000,0.360000,0.360000,10269700
2020-03-16,0.310000,0.330000,0.280000,0.300000,0.300000,3758200
2020-03-17,0.280000,0.340000,0.250000,0.310000,0.310000,7013600
2020-03-18,0.320000,0.350000,0.260000,0.320000,0.320000,5341600
2020-03-19,0.360000,0.400000,0.300000,0.330000,0.330000,4377800
2020-03-20,0.330000,0.360000,0.300000,0.320000,0.320000,4129200
2020-03-23,0.290000,0.290000,0.250000,0.270000,0.270000,3307800
2020-03-24,0.260000,0.440000,0.250000,0.380000,0.380000,17137500
2020-03-25,0.380000,0.480000,0.310000,0.370000,0.370000,17079400
2020-03-26,0.380000,0.410000,0.350000,0.360000,0.360000,9121400
2020-03-27,0.390000,0.440000,0.370000,0.400000,0.400000,11198600
2020-03-30,0.420000,0.420000,0.360000,0.390000,0.390000,11307600
2020-03-31,0.390000,0.410000,0.360000,0.390000,0.390000,7630100
2020-04-01,0.400000,0.400000,0.330000,0.380000,0.380000,11603800
2020-04-02,0.360000,0.390000,0.360000,0.370000,0.370000,5507400
2020-04-03,0.380000,0.410000,0.360000,0.380000,0.380000,5974000
2020-04-06,0.390000,0.430000,0.370000,0.420000,0.420000,7641900
2020-04-07,0.400000,0.450000,0.380000,0.410000,0.410000,7459300
2020-04-08,0.410000,0.450000,0.390000,0.410000,0.410000,5380500
2020-04-09,0.400000,0.420000,0.390000,0.400000,0.400000,3826500
2020-04-13,0.400000,0.410000,0.370000,0.380000,0.380000,5501100
2020-04-14,0.390000,0.440000,0.380000,0.410000,0.410000,13409800
2020-04-15,0.380000,0.400000,0.370000,0.380000,0.380000,6438300
2020-04-16,0.380000,0.410000,0.350000,0.400000,0.400000,12713800
2020-04-17,0.390000,0.390000,0.370000,0.370000,0.370000,7324700
2020-04-20,0.380000,0.440000,0.370000,0.400000,0.400000,21507800
2020-04-21,0.400000,0.410000,0.370000,0.390000,0.390000,8329800
2020-04-22,0.380000,0.420000,0.370000,0.390000,0.390000,10463000
2020-04-23,0.390000,0.400000,0.380000,0.380000,0.380000,4506500
2020-04-24,0.380000,0.410000,0.370000,0.380000,0.380000,9638000
2020-04-27,0.400000,0.410000,0.380000,0.410000,0.410000,6098000
2020-04-28,0.420000,0.520000,0.390000,0.500000,0.500000,31360500
2020-04-29,0.480000,0.490000,0.400000,0.430000,0.430000,21720100
2020-04-30,0.600000,0.610000,0.470000,0.570000,0.570000,69287400
2020-05-01,0.560000,0.570000,0.490000,0.540000,0.540000,21676200
2020-05-04,0.570000,0.840000,0.530000,0.840000,0.840000,88906600
2020-05-05,0.850000,0.880000,0.600000,0.630000,0.630000,53845500
2020-05-06,0.640000,1.090000,0.640000,1.040000,1.040000,164161700
2020-05-07,0.850000,1.070000,0.780000,0.930000,0.930000,73312400
2020-05-08,1.020000,1.180000,0.980000,1.040000,1.040000,74768700
2020-05-11,1.150000,1.950000,1.110000,1.790000,1.790000,215429800
2020-05-12,2.260000,2.680000,1.610000,1.880000,1.880000,232925400
2020-05-13,1.980000,2.000000,1.650000,1.740000,1.740000,55144200
2020-05-14,1.420000,1.650000,1.350000,1.390000,1.390000,41610300
2020-05-15,1.450000,1.610000,1.210000,1.300000,1.300000,24322400
2020-05-18,1.490000,1.850000,1.350000,1.740000,1.740000,45989900
2020-05-19,1.700000,1.950000,1.610000,1.760000,1.760000,39802300
2020-05-20,1.820000,1.940000,1.770000,1.880000,1.880000,24585900
2020-05-21,1.880000,1.950000,1.720000,1.860000,1.860000,16109500
2020-05-22,1.860000,2.340000,1.790000,2.260000,2.260000,56296300
2020-05-26,2.900000,3.090000,2.580000,2.870000,2.870000,86147200
2020-05-27,3.340000,3.560000,2.970000,3.400000,3.400000,92733800
2020-05-28,3.430000,3.490000,2.670000,2.970000,2.970000,72881900
2020-05-29,2.500000,2.950000,2.330000,2.640000,2.640000,44437700
2020-06-01,2.600000,2.680000,2.400000,2.410000,2.410000,21185600
2020-06-02,2.480000,2.480000,2.130000,2.240000,2.240000,25063600
2020-06-03,2.420000,3.210000,2.250000,3.050000,3.050000,61983900
2020-06-04,3.180000,3.200000,2.680000,3.000000,3.000000,45013900
2020-06-05,2.760000,2.880000,2.500000,2.570000,2.570000,22172300
2020-06-08,2.630000,2.740000,2.510000,2.620000,2.620000,12248000
2020-06-09,2.540000,2.640000,2.280000,2.540000,2.540000,11995000
2020-06-10,2.790000,2.800000,2.450000,2.530000,2.530000,12961900
2020-06-11,2.370000,2.540000,2.210000,2.300000,2.300000,9721800
2020-06-12,2.430000,2.440000,2.220000,2.290000,2.290000,8261100
2020-06-15,2.390000,2.390000,2.150000,2.220000,2.220000,9971400
2020-06-16,2.300000,2.950000,2.160000,2.680000,2.680000,58555400
2020-06-17,2.460000,2.550000,2.330000,2.480000,2.480000,13549400
2020-06-18,2.390000,2.450000,2.300000,2.410000,2.410000,6462900
2020-06-19,2.400000,2.440000,2.270000,2.430000,2.430000,8965400
2020-06-22,2.370000,2.610000,2.270000,2.390000,2.390000,15712400
2020-06-23,2.380000,2.380000,2.280000,2.290000,2.290000,6956000
2020-06-24,2.270000,2.350000,2.120000,2.220000,2.220000,10318200
2020-06-25,2.200000,2.300000,2.160000,2.300000,2.300000,4575500
2020-06-26,2.290000,2.290000,2.180000,2.220000,2.220000,4628600
2020-06-29,2.220000,2.370000,2.130000,2.310000,2.310000,7300700
2020-06-30,2.360000,2.440000,2.240000,2.360000,2.360000,9082400
2020-07-01,2.330000,2.340000,2.250000,2.300000,2.300000,5372000
2020-07-02,2.330000,2.400000,2.260000,2.360000,2.360000,7103400
2020-07-06,2.520000,2.750000,2.410000,2.590000,2.590000,31929200
2020-07-07,1.960000,2.120000,1.730000,1.890000,1.890000,23987500
2020-07-08,1.810000,1.880000,1.720000,1.840000,1.840000,12939800
2020-07-09,1.810000,1.830000,1.650000,1.670000,1.670000,9995500
2020-07-10,1.600000,1.700000,1.550000,1.630000,1.630000,6516200
2020-07-13,1.630000,1.650000,1.360000,1.440000,1.440000,11708700
2020-07-14,1.390000,1.460000,1.270000,1.440000,1.440000,6845600
2020-07-15,1.460000,1.680000,1.420000,1.620000,1.620000,12343200
2020-07-16,1.590000,1.600000,1.500000,1.520000,1.520000,4632400
2020-07-17,1.560000,1.560000,1.410000,1.440000,1.440000,5121200
2020-07-20,1.430000,1.440000,1.370000,1.410000,1.410000,3661100
2020-07-21,1.390000,1.480000,1.320000,1.450000,1.450000,6837700
2020-07-22,1.380000,1.420000,1.360000,1.410000,1.410000,5051400
2020-07-23,1.490000,1.570000,1.400000,1.490000,1.490000,9624000
2020-07-24,1.450000,1.450000,1.370000,1.430000,1.430000,3176500
2020-07-27,1.390000,1.410000,1.350000,1.370000,1.370000,3050900
2020-07-28,1.350000,1.460000,1.340000,1.390000,1.390000,3234000
2020-07-29,1.400000,1.420000,1.350000,1.380000,1.380000,2652600
2020-07-30,1.360000,1.400000,1.320000,1.370000,1.370000,2694600
2020-07-31,1.400000,1.900000,1.380000,1.550000,1.550000,48560200
2020-08-03,1.500000,1.530000,1.380000,1.460000,1.460000,5972700
2020-08-04,1.480000,1.640000,1.460000,1.640000,1.640000,5823100
2020-08-05,1.670000,1.710000,1.550000,1.690000,1.690000,6858700
2020-08-06,1.740000,1.780000,1.600000,1.650000,1.650000,6401300
2020-08-07,1.600000,1.720000,1.570000,1.710000,1.710000,5034400
2020-08-10,1.810000,1.980000,1.700000,1.850000,1.850000,22264400
2020-08-11,1.830000,1.950000,1.630000,1.860000,1.860000,14787900
2020-08-12,1.860000,1.870000,1.710000,1.760000,1.760000,5486400
2020-08-13,1.780000,1.790000,1.580000,1.600000,1.600000,8062900
2020-08-14,1.350000,1.480000,1.300000,1.370000,1.370000,13400200
2020-08-17,1.340000,1.400000,1.310000,1.350000,1.350000,3704800
2020-08-18,1.340000,1.360000,1.300000,1.300000,1.300000,2966500
2020-08-19,1.320000,1.320000,1.150000,1.200000,1.200000,6662000
2020-08-20,1.220000,1.230000,1.180000,1.190000,1.190000,5838900
2020-08-21,1.240000,1.380000,1.200000,1.240000,1.240000,7060800
2020-08-24,1.250000,1.250000,1.080000,1.160000,1.160000,6615700
2020-08-25,1.140000,1.190000,1.140000,1.150000,1.150000,2044000
2020-08-26,1.140000,1.150000,1.080000,1.110000,1.110000,2988100
2020-08-27,1.110000,1.140000,1.100000,1.100000,1.100000,2581200
2020-08-28,1.140000,1.170000,1.100000,1.140000,1.140000,2627600
2020-08-31,1.130000,1.140000,1.100000,1.120000,1.120000,2281800
2020-09-01,1.110000,1.150000,1.100000,1.130000,1.130000,2398500
2020-09-02,1.120000,1.190000,1.090000,1.170000,1.170000,3269400
2020-09-03,1.150000,1.170000,1.090000,1.130000,1.130000,2729800
2020-09-04,1.090000,1.120000,0.960000,1.070000,1.070000,3060000
2020-09-08,0.960000,1.030000,0.960000,0.990000,0.990000,2169400
2020-09-09,0.980000,1.040000,0.980000,1.010000,1.010000,1569300
2020-09-10,1.000000,1.090000,0.990000,1.060000,1.060000,2520100
2020-09-11,1.080000,1.080000,1.010000,1.010000,1.010000,1169900
2020-09-14,1.010000,1.070000,1.000000,1.040000,1.040000,1451000
2020-09-15,1.030000,1.060000,1.020000,1.040000,1.040000,1341400
2020-09-16,1.020000,1.030000,0.980000,1.000000,1.000000,1990500
2020-09-17,0.980000,1.220000,0.980000,1.090000,1.090000,9738000
2020-09-18,1.150000,1.340000,1.130000,1.220000,1.220000,9557700
2020-09-21,1.230000,1.240000,1.120000,1.120000,1.120000,5633400
2020-09-22,1.140000,1.320000,1.120000,1.240000,1.240000,5575600
2020-09-23,1.240000,1.260000,1.110000,1.120000,1.120000,2740600
2020-09-24,1.110000,1.160000,1.050000,1.130000,1.130000,1883200
2020-09-25,1.130000,1.200000,1.130000,1.150000,1.150000,1954400
2020-09-28,1.150000,1.200000,1.130000,1.150000,1.150000,2096800
2020-09-29,1.130000,1.170000,1.120000,1.120000,1.120000,1193900
2020-09-30,1.150000,1.240000,1.130000,1.170000,1.170000,3085300
2020-10-01,1.170000,1.190000,1.130000,1.160000,1.160000,1288500
2020-10-02,1.130000,1.230000,1.130000,1.160000,1.160000,2869100
2020-10-05,1.160000,1.230000,1.150000,1.200000,1.200000,2269900
2020-10-06,1.190000,1.260000,1.170000,1.170000,1.170000,2690500
2020-10-07,1.180000,1.230000,1.180000,1.190000,1.190000,1488000
2020-10-08,1.190000,1.230000,1.190000,1.200000,1.200000,4535600
2020-10-09,1.310000,1.380000,1.230000,1.240000,1.240000,6393900
2020-10-12,1.240000,1.280000,1.240000,1.240000,1.240000,1654300
2020-10-13,1.240000,1.250000,1.170000,1.200000,1.200000,1817900
2020-10-14,1.200000,1.320000,1.170000,1.230000,1.230000,2509600
2020-10-15,1.210000,1.250000,1.180000,1.220000,1.220000,1718600
2020-10-16,1.210000,1.270000,1.210000,1.260000,1.260000,1816400
2020-10-19,1.260000,1.300000,1.180000,1.210000,1.210000,1821500
2020-10-20,1.210000,1.210000,1.160000,1.170000,1.170000,1167700
2020-10-21,1.180000,1.260000,1.130000,1.160000,1.160000,3389300
2020-10-22,1.210000,1.210000,1.100000,1.130000,1.130000,1956500
2020-10-23,1.150000,1.670000,1.080000,1.590000,1.590000,43200100
2020-10-26,1.440000,1.490000,1.200000,1.270000,1.270000,19331400
2020-10-27,1.250000,1.260000,1.170000,1.180000,1.180000,3832900
2020-10-28,1.110000,1.140000,1.070000,1.080000,1.080000,4775000
2020-10-29,1.070000,1.130000,1.040000,1.100000,1.100000,2394300
2020-10-30,1.070000,1.150000,1.010000,1.060000,1.060000,7829000
2020-11-02,1.080000,1.130000,1.030000,1.040000,1.040000,3011100
2020-11-03,1.090000,1.170000,1.050000,1.130000,1.130000,4333500
2020-11-04,1.150000,1.150000,1.080000,1.100000,1.100000,1517900
2020-11-05,1.100000,1.140000,1.100000,1.110000,1.110000,2043600
2020-11-06,1.100000,1.210000,1.090000,1.150000,1.150000,2732700
2020-11-09,1.120000,1.160000,1.080000,1.080000,1.080000,3401800
2020-11-10,1.090000,1.140000,1.050000,1.110000,1.110000,2023000
2020-11-11,1.100000,1.150000,1.080000,1.090000,1.090000,1643000
2020-11-12,1.100000,1.220000,1.090000,1.140000,1.140000,3769100
2020-11-13,1.180000,1.220000,1.130000,1.150000,1.150000,4457300
2020-11-16,1.220000,1.220000,1.170000,1.190000,1.190000,5294600
2020-11-17,1.100000,1.130000,1.070000,1.110000,1.110000,2849900
2020-11-18,1.100000,1.120000,1.090000,1.120000,1.120000,1869800
2020-11-19,1.090000,1.150000,1.090000,1.120000,1.120000,2128900
2020-11-20,1.130000,1.220000,1.100000,1.150000,1.150000,3469100
2020-11-23,1.180000,1.400000,1.150000,1.300000,1.300000,12085600
2020-11-24,1.350000,1.450000,1.270000,1.370000,1.370000,6529200
2020-11-25,1.370000,1.400000,1.310000,1.400000,1.400000,2553200
2020-11-27,1.380000,1.430000,1.340000,1.400000,1.400000,2028200
2020-11-30,1.390000,1.660000,1.330000,1.580000,1.580000,8537100
2020-12-01,1.650000,1.650000,1.420000,1.450000,1.450000,4104500
2020-12-02,1.430000,1.440000,1.350000,1.420000,1.420000,2823000
2020-12-03,1.420000,1.500000,1.410000,1.460000,1.460000,2265500
2020-12-04,1.510000,1.620000,1.480000,1.510000,1.510000,4676300
2020-12-07,1.590000,1.610000,1.500000,1.550000,1.550000,3004800
2020-12-08,1.560000,1.600000,1.510000,1.580000,1.580000,1989800
2020-12-09,1.600000,1.740000,1.550000,1.620000,1.620000,7254600
2020-12-10,1.670000,1.700000,1.550000,1.610000,1.610000,2151300
2020-12-11,1.580000,1.670000,1.560000,1.640000,1.640000,2713300
2020-12-14,1.660000,1.670000,1.560000,1.570000,1.570000,2372000
2020-12-15,1.570000,1.580000,1.440000,1.520000,1.520000,3018400
2020-12-16,1.510000,1.600000,1.500000,1.540000,1.540000,1466100
2020-12-17,1.520000,1.540000,1.470000,1.520000,1.520000,1380000
2020-12-18,1.530000,1.700000,1.470000,1.700000,1.700000,4746000
2020-12-21,1.600000,1.780000,1.590000,1.750000,1.750000,5146800
2020-12-22,1.750000,1.880000,1.720000,1.840000,1.840000,5223200
2020-12-23,1.890000,2.190000,1.880000,1.980000,1.980000,13913000
2020-12-24,2.030000,2.100000,1.920000,1.990000,1.990000,3404100
2020-12-28,2.090000,2.130000,1.990000,2.020000,2.020000,3866000
2020-12-29,2.010000,2.020000,1.750000,1.870000,1.870000,3623200
2020-12-30,2.080000,2.100000,1.920000,1.990000,1.990000,3290000
2020-12-31,1.990000,2.000000,1.880000,1.900000,1.900000,2169000
2021-01-04,1.930000,1.930000,1.720000,1.840000,1.840000,2543900
2021-01-05,1.810000,1.910000,1.800000,1.860000,1.860000,1785500
2021-01-06,1.840000,2.000000,1.810000,1.840000,1.840000,3185800
2021-01-07,1.850000,1.930000,1.850000,1.900000,1.900000,1787700
2021-01-08,1.950000,2.050000,1.880000,1.950000,1.950000,4182300
2021-01-11,2.030000,2.410000,2.000000,2.250000,2.250000,15443600
2021-01-12,2.220000,2.260000,2.080000,2.190000,2.190000,3577500
2021-01-13,2.130000,2.230000,2.070000,2.150000,2.150000,3319500
2021-01-14,2.200000,2.300000,2.110000,2.210000,2.210000,3741200
2021-01-15,2.220000,2.280000,2.070000,2.110000,2.110000,3866300
2021-01-19,2.250000,2.600000,2.200000,2.480000,2.480000,13687200
2021-01-20,2.530000,2.550000,2.280000,2.460000,2.460000,5088700
2021-01-21,2.500000,2.500000,2.320000,2.410000,2.410000,2808600
2021-01-22,2.400000,2.570000,2.390000,2.550000,2.550000,3611000
2021-01-25,2.580000,2.890000,2.450000,2.870000,2.870000,8272600
2021-01-26,2.920000,3.150000,2.810000,2.930000,2.930000,8758900
2021-01-27,3.250000,3.550000,2.950000,3.210000,3.210000,12164000
2021-01-28,3.060000,3.510000,2.950000,3.270000,3.270000,8727000
2021-01-29,3.210000,3.270000,2.940000,3.100000,3.100000,4959300
2021-02-01,3.180000,3.210000,3.000000,3.140000,3.140000,3076100
2021-02-02,3.190000,3.320000,3.080000,3.220000,3.220000,4067800
2021-02-03,3.350000,4.000000,3.300000,3.890000,3.890000,13594200
2021-02-04,3.850000,4.160000,3.710000,4.000000,4.000000,7126700
2021-02-05,4.140000,4.720000,4.110000,4.280000,4.280000,8975200
2021-02-08,4.460000,4.510000,4.290000,4.420000,4.420000,4028100
2021-02-09,4.370000,4.610000,4.190000,4.370000,4.370000,4487300
2021-02-10,4.420000,4.500000,3.940000,4.360000,4.360000,5341900
2021-02-11,4.350000,4.390000,3.960000,4.250000,4.250000,3681200
2021-02-12,4.480000,4.600000,4.120000,4.260000,4.260000,7599600
2021-02-16,4.220000,4.320000,3.890000,3.910000,3.910000,5277300
2021-02-17,3.910000,3.910000,3.520000,3.610000,3.610000,4726500
2021-02-18,3.550000,3.590000,3.150000,3.400000,3.400000,5751400
2021-02-19,3.600000,4.040000,3.460000,3.850000,3.850000,5523000
2021-02-22,3.840000,3.960000,3.230000,3.360000,3.360000,4827400
2021-02-23,3.340000,3.340000,2.850000,2.960000,2.960000,8697200
2021-02-24,3.190000,3.390000,3.050000,3.250000,3.250000,3335100
2021-02-25,3.210000,3.320000,2.910000,3.040000,3.040000,3567800
2021-02-26,2.990000,3.120000,2.860000,3.010000,3.010000,2736900
2021-03-01,3.090000,3.330000,2.970000,3.030000,3.030000,5001200
2021-03-02,3.020000,3.100000,2.880000,2.940000,2.940000,3116300
2021-03-03,2.980000,3.000000,2.610000,2.670000,2.670000,3705200
2021-03-04,2.620000,2.700000,2.110000,2.350000,2.350000,6564300
2021-03-05,2.430000,2.450000,2.040000,2.310000,2.310000,4352700
2021-03-08,2.380000,2.440000,2.240000,2.380000,2.380000,2324600
2021-03-09,2.410000,2.610000,2.380000,2.580000,2.580000,2958100
2021-03-10,2.720000,2.730000,2.400000,2.570000,2.570000,2378300
2021-03-11,2.650000,2.890000,2.570000,2.830000,2.830000,2792300
2021-03-12,2.810000,2.810000,2.690000,2.760000,2.760000,1645300
2021-03-15,2.820000,2.850000,2.700000,2.720000,2.720000,1160700
2021-03-16,2.720000,2.760000,2.530000,2.620000,2.620000,1614600
2021-03-17,2.570000,2.660000,2.500000,2.630000,2.630000,1554700
2021-03-18,2.600000,2.790000,2.470000,2.520000,2.520000,3671700
2021-03-19,2.480000,2.610000,2.430000,2.560000,2.560000,2039300
2021-03-22,2.600000,2.600000,2.490000,2.510000,2.510000,1445400
2021-03-23,2.550000,2.590000,2.370000,2.390000,2.390000,3109500
2021-03-24,2.440000,2.460000,2.150000,2.170000,2.170000,2606100
2021-03-25,2.160000,2.370000,2.100000,2.260000,2.260000,2706900
2021-03-26,2.330000,2.340000,2.030000,2.220000,2.220000,2734300
2021-03-29,2.190000,2.290000,2.050000,2.080000,2.080000,1831100
2021-03-30,2.070000,2.190000,2.030000,2.180000,2.180000,1584400
2021-03-31,2.250000,2.350000,2.200000,2.280000,2.280000,2656500
2021-04-01,2.170000,2.400000,2.100000,2.390000,2.390000,2497600
2021-04-05,2.380000,2.380000,2.150000,2.180000,2.180000,3979700
2021-04-06,2.180000,2.320000,2.170000,2.260000,2.260000,1312900
2021-04-07,2.220000,2.240000,2.110000,2.130000,2.130000,1552500
2021-04-08,2.180000,2.280000,2.110000,2.280000,2.280000,1534700
2021-04-09,2.270000,2.270000,2.180000,2.180000,2.180000,897800
2021-04-12,2.160000,2.180000,2.040000,2.090000,2.090000,2792600
